"ツイートID","ツイートの固定リンク","ツイート本文","時間","インプレッション","エンゲージメント","エンゲージメント率","リツイート","返信","いいね","ユーザープロフィールクリック","URLクリック数","ハッシュタグクリック","詳細クリック","固定リンクのクリック数","アプリ表示","アプリインストール","フォローしている","ツイートをメール送信","ダイアル式電話","メディアの再生数","メディアのエンゲージメント数","プロモのインプレッション","プロモのエンゲージメント","プロモのエンゲージメント率","プロモのリツイート","プロモの返信","プロモのいいね","プロモのユーザープロフィールクリック","プロモのURLクリック数","プロモのハッシュタグクリック","プロモの詳細クリック","プロモの固定リンクのクリック数","プロモのアプリ表示","プロモのアプリインストール","プロモのフォローしている","プロモのツイートをメール送信","プロモのダイアル式電話","プロモのメディアの再生数","プロモのメディアのエンゲージメント数"
"1230144465899098112","https://twitter.com/haruchannna/status/1230144465899098112","@cocomama_24 隠してます笑
丸見えなんですが🤣
こちらこそフォローありがとうございます💞
よろしくお願いします🥰","2020-02-19 14:57 +0000","40.0","1.0","0.025","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230141294908825601","https://twitter.com/haruchannna/status/1230141294908825601","犬 #いぬ #いぬすたぐらむ  #いぬのいる暮らし  #トイプードル #といぷーどる #といぷーどる部  #トイプードル男の子  #ホワイトトイプードル #可愛い #癒し #犬好きさんと繋がりたい","2020-02-19 14:45 +0000","174.0","12.0","0.06896551724137931","0.0","0.0","3.0","3.0","0.0","6.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230140715805446144","https://twitter.com/haruchannna/status/1230140715805446144","おやすみ前のひとこと⸜︎︎︎︎❤︎︎⸝‍

みるくさんは
我が家のビーズクッションに
骨を隠す作業を頑張っています。

ビーズが砂に見えるのか隠してます笑
がんばれがんばれ😂 https://t.co/SWSp0LzHtx","2020-02-19 14:42 +0000","566.0","59.0","0.10424028268551237","1.0","3.0","32.0","4.0","0.0","0.0","10.0","0.0","0","0","0","0","0","113","9","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230033304423817216","https://twitter.com/haruchannna/status/1230033304423817216","遠くからたこやき目掛けて
走ってきてます💞

#犬 #いぬ #いぬすたぐらむ  #いぬのいる暮らし  #トイプードル #といぷーどる #といぷーどる部  #トイプードル男の子  #ホワイトトイプードル #可愛い #癒し #犬好きさんと繋がりたい https://t.co/6tQyhJYe8s","2020-02-19 07:36 +0000","1766.0","141.0","0.079841449603624","3.0","0.0","76.0","11.0","0.0","4.0","4.0","0.0","0","0","0","0","0","433","43","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230003446125711360","https://twitter.com/haruchannna/status/1230003446125711360","@wkjv4B52V6ua9GP コメントありがとうございます❤
ダックス凄く可愛いですよね🥰
私も、ダックスとトイプードルで飼うとき凄く悩んだんです😆
よろしくお願いします💞","2020-02-19 05:37 +0000","49.0","3.0","0.061224489795918366","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1229977371102416896","https://twitter.com/haruchannna/status/1229977371102416896","@sena_1_1_0 そうなんですよね😂
こういう何ともいえない感じが
たまりません🥰","2020-02-19 03:53 +0000","51.0","1.0","0.0196078431372549","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1229970060627759105","https://twitter.com/haruchannna/status/1229970060627759105","ドッグランにて🐶
自分よりちっさいチワワに向かって
猛ダッシュ🏃
でも相手にされず😭

#犬 #犬好き #いぬ #トイプードル #といぷーどる #いぬすき #いぬすたぐらむ  #ホワイト #犬好きと繋がりたい
#犬好きさんと繋がりたい https://t.co/gdZmDEncjH","2020-02-19 03:24 +0000","757.0","78.0","0.10303830911492734","1.0","2.0","29.0","14.0","0.0","1.0","16.0","0.0","0","0","0","0","0","129","15","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1229968166173851653","https://twitter.com/haruchannna/status/1229968166173851653","@mocha20131003 可愛いですね💞🥰
癒されます🥺","2020-02-19 03:17 +0000","183.0","5.0","0.0273224043715847","0.0","1.0","4.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1229967449988063233","https://twitter.com/haruchannna/status/1229967449988063233","@oneonhouse うち子に似ています🥰
とっても可愛いですね💞","2020-02-19 03:14 +0000","37.0","4.0","0.10810810810810811","0.0","1.0","0.0","2.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1229754375175696384","https://twitter.com/haruchannna/status/1229754375175696384","@chakomomo4 こんばんは🙇‍♀️
フォローありがとうございます💓
ぼちぼちツイートしていっているので
これからよろしくお願いします🥰","2020-02-18 13:07 +0000","36.0","1.0","0.027777777777777776","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1229743889260507136","https://twitter.com/haruchannna/status/1229743889260507136","ミルクさんは部屋のドアを自分で開けて入ります(*´˘`*)
逃げ足の早いミルクさん🤣

#犬 #いぬ #トイプードル #といぷーどる #白犬 #子犬 #こいぬ #可愛い #癒し #癒される #犬好きと繋がりたい https://t.co/AUZSXPs7sb","2020-02-18 12:26 +0000","1597.0","103.0","0.06449592986850344","2.0","2.0","46.0","12.0","0.0","2.0","12.0","0.0","0","0","0","0","0","257","27","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1229741200611012608","https://twitter.com/haruchannna/status/1229741200611012608","仕事終わって帰ると
いつもみたいに走って会いに来たミルクさん💓💓

お昼から一緒にお昼寝していました◡̈⃝︎⋆︎*

このひっくり返った裏耳が
可愛くてたまらん🥺
#いぬ #犬 #トイプードル #といぷーどる #子犬 #こいぬ #癒し #可愛い #犬好きと繋がりたい https://t.co/jwt1Ytch88","2020-02-18 12:15 +0000","381.0","77.0","0.2020997375328084","1.0","2.0","19.0","6.0","0.0","0.0","8.0","0.0","0","0","0","0","0","41","41","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
