"ツイートID","ツイートの固定リンク","ツイート本文","時間","インプレッション","エンゲージメント","エンゲージメント率","リツイート","返信","いいね","ユーザープロフィールクリック","URLクリック数","ハッシュタグクリック","詳細クリック","固定リンクのクリック数","アプリ表示","アプリインストール","フォローしている","ツイートをメール送信","ダイアル式電話","メディアの再生数","メディアのエンゲージメント数","プロモのインプレッション","プロモのエンゲージメント","プロモのエンゲージメント率","プロモのリツイート","プロモの返信","プロモのいいね","プロモのユーザープロフィールクリック","プロモのURLクリック数","プロモのハッシュタグクリック","プロモの詳細クリック","プロモの固定リンクのクリック数","プロモのアプリ表示","プロモのアプリインストール","プロモのフォローしている","プロモのツイートをメール送信","プロモのダイアル式電話","プロモのメディアの再生数","プロモのメディアのエンゲージメント数"
"1337399540404559875","https://twitter.com/haruchannna/status/1337399540404559875","今日も散歩に行きた過ぎるみるく https://t.co/PJn0xSxCrA","2020-12-11 14:11 +0000","2901.0","429.0","0.14788004136504654","6.0","2.0","275.0","35.0","0.0","0.0","36.0","0.0","0","0","0","0","0","706","75","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1337151791591395329","https://twitter.com/haruchannna/status/1337151791591395329","うとうと、、、可愛い😍 https://t.co/6LfZGg91Gg","2020-12-10 21:46 +0000","1661.0","108.0","0.0650210716435882","1.0","0.0","97.0","10.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1336241021013790722","https://twitter.com/haruchannna/status/1336241021013790722","ごめんねm(_ _)mポーズ https://t.co/0LmTYmxpN7","2020-12-08 09:27 +0000","2704.0","477.0","0.17640532544378698","2.0","3.0","319.0","39.0","3.0","0.0","64.0","0.0","0","0","0","0","0","618","47","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1335898511150174208","https://twitter.com/haruchannna/status/1335898511150174208","ぬくぬく☺️ https://t.co/Z7QNq0Dchq","2020-12-07 10:46 +0000","3202.0","540.0","0.16864459712679575","4.0","2.0","391.0","34.0","2.0","0.0","57.0","0.0","0","0","0","0","0","776","50","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1335480389088014336","https://twitter.com/haruchannna/status/1335480389088014336","@mzSMrVuiYy4YN6R 花の名前は分かりません😂","2020-12-06 07:05 +0000","37.0","2.0","0.05405405405405406","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1335475990953218050","https://twitter.com/haruchannna/status/1335475990953218050","今日は黄色と白のお花にしました🌼🌼
いい匂い〜💓

気になっちゃって…噛まれそうに😅 https://t.co/I6iZgvblbe","2020-12-06 06:47 +0000","2139.0","352.0","0.1645628798503974","4.0","1.0","210.0","31.0","2.0","0.0","59.0","0.0","0","0","0","0","0","520","45","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1335475017329430528","https://twitter.com/haruchannna/status/1335475017329430528","@zeta0423 飛びつくミルクが愛おしいです🥰","2020-12-06 06:43 +0000","47.0","3.0","0.06382978723404255","0.0","0.0","1.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1335474859304861696","https://twitter.com/haruchannna/status/1335474859304861696","@rosepurevenus 疲れも吹っ飛んじゃいます😍","2020-12-06 06:43 +0000","39.0","1.0","0.02564102564102564","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1335474767193722880","https://twitter.com/haruchannna/status/1335474767193722880","@tokujiro0902 しんのすけちゃんに似てるんですね☺️
堤防では、なが〜いロングラン🐩💨が出来そうですね💖","2020-12-06 06:42 +0000","67.0","1.0","0.014925373134328358","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1335474063720894464","https://twitter.com/haruchannna/status/1335474063720894464","@MtwnhhLX2cUmmX7 今日もお疲れ様です🥰","2020-12-06 06:40 +0000","65.0","2.0","0.03076923076923077","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1335231731872350211","https://twitter.com/haruchannna/status/1335231731872350211","お迎えロングラン🐩💨 https://t.co/R25OLytHLr","2020-12-05 14:37 +0000","3373.0","600.0","0.17788319003854136","4.0","4.0","305.0","60.0","3.0","0.0","88.0","0.0","0","0","0","0","0","929","136","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1334816474045804550","https://twitter.com/haruchannna/status/1334816474045804550","@puppy20201101 赤ちゃん特有の丸っこさが愛しいです😍","2020-12-04 11:07 +0000","104.0","2.0","0.019230769230769232","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1334815792253157376","https://twitter.com/haruchannna/status/1334815792253157376","@_coo_1025_ うちと一緒です😆笑","2020-12-04 11:04 +0000","252.0","8.0","0.031746031746031744","0.0","1.0","1.0","4.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1334815501843746818","https://twitter.com/haruchannna/status/1334815501843746818","@zeta0423 みるくに毎日満点💯の癒しと笑いをもらってます💕😆","2020-12-04 11:03 +0000","38.0","2.0","0.05263157894736842","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1334788283461615617","https://twitter.com/haruchannna/status/1334788283461615617","散歩の圧が強め🧸 https://t.co/Tki8QqOC94","2020-12-04 09:15 +0000","3159.0","625.0","0.1978474200696423","5.0","4.0","378.0","48.0","3.0","0.0","74.0","0.0","0","0","0","0","0","826","113","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1334051123041239040","https://twitter.com/haruchannna/status/1334051123041239040","かまって欲しくて冷蔵庫カキカキ🧸 https://t.co/abT6ZXWmsU","2020-12-02 08:25 +0000","4244.0","715.0","0.16847313854853913","8.0","4.0","407.0","56.0","6.0","0.0","78.0","0.0","0","0","0","0","0","1174","156","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1334033400907198466","https://twitter.com/haruchannna/status/1334033400907198466","休日の昼下がり☕💭💕 https://t.co/dopomTAOZu","2020-12-02 07:15 +0000","5204.0","751.0","0.1443120676402767","9.0","0.0","424.0","47.0","5.0","0.0","52.0","0.0","0","0","0","0","0","214","214","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1334033000875450368","https://twitter.com/haruchannna/status/1334033000875450368","@eo_sorapoo コメントありがとうございます💞
何回も騙されちゃうのも可愛くて愛おしいですよね🥺😂","2020-12-02 07:13 +0000","22.0","1.0","0.045454545454545456","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1333738181041111041","https://twitter.com/haruchannna/status/1333738181041111041","可愛くて何回もしちゃう🥺 https://t.co/fASsu7vceG","2020-12-01 11:42 +0000","4808.0","678.0","0.14101497504159735","7.0","2.0","418.0","34.0","4.0","0.0","76.0","0.0","0","0","0","0","0","1456","137","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
