"ツイートID","ツイートの固定リンク","ツイート本文","時間","インプレッション","エンゲージメント","エンゲージメント率","リツイート","返信","いいね","ユーザープロフィールクリック","URLクリック数","ハッシュタグクリック","詳細クリック","固定リンクのクリック数","アプリ表示","アプリインストール","フォローしている","ツイートをメール送信","ダイアル式電話","メディアの再生数","メディアのエンゲージメント数","プロモのインプレッション","プロモのエンゲージメント","プロモのエンゲージメント率","プロモのリツイート","プロモの返信","プロモのいいね","プロモのユーザープロフィールクリック","プロモのURLクリック数","プロモのハッシュタグクリック","プロモの詳細クリック","プロモの固定リンクのクリック数","プロモのアプリ表示","プロモのアプリインストール","プロモのフォローしている","プロモのツイートをメール送信","プロモのダイアル式電話","プロモのメディアの再生数","プロモのメディアのエンゲージメント数"
"1300331973068509184","https://twitter.com/haruchannna/status/1300331973068509184","だるまさんが転んだ https://t.co/fpjOFmVUCm","2020-08-31 07:17 +0000","7964.0","1074.0","0.13485685585133098","9.0","2.0","599.0","69.0","1.0","0.0","126.0","0.0","0","0","0","0","0","2128","268","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1300253868454895621","https://twitter.com/haruchannna/status/1300253868454895621","https://t.co/wgLD3BrLwO","2020-08-31 02:07 +0000","4196.0","544.0","0.12964728312678742","2.0","0.0","375.0","50.0","0.0","0.0","49.0","0.0","0","0","0","0","0","956","68","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1299935543116013568","https://twitter.com/haruchannna/status/1299935543116013568","エンドレスかまちょ犬🐶 https://t.co/9uvjG87Ibk","2020-08-30 05:02 +0000","4206.0","615.0","0.14621968616262482","7.0","2.0","383.0","60.0","0.0","0.0","72.0","0.0","0","0","0","0","0","991","91","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1299854890651406336","https://twitter.com/haruchannna/status/1299854890651406336","もうすぐ飼い主が帰ってくる雰囲気を察してソワソワしだすみるく🐶 https://t.co/tk3caOeXjR","2020-08-29 23:42 +0000","7013.0","797.0","0.11364608584058178","13.0","2.0","477.0","60.0","3.0","0.0","54.0","0.0","0","0","0","0","0","1433","188","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1299448177343389696","https://twitter.com/haruchannna/status/1299448177343389696","散歩行こっかって言ってからしばらく動かないでみた https://t.co/K5NhwVrJE1","2020-08-28 20:46 +0000","5921.0","767.0","0.12953892923492652","11.0","2.0","400.0","52.0","1.0","0.0","111.0","0.0","0","0","0","0","0","1331","190","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1299422349515726848","https://twitter.com/haruchannna/status/1299422349515726848","TikTokもしてます⤵︎⤵︎⤵︎⤵︎⤵︎⤵︎⤵︎
milk_toypoodle https://t.co/SMVywsrRKu","2020-08-28 19:03 +0000","2833.0","338.0","0.11930815390045887","2.0","1.0","192.0","35.0","0.0","0.0","40.0","0.0","0","0","0","0","0","589","68","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1298987361691287553","https://twitter.com/haruchannna/status/1298987361691287553","@goemon12250329 本当ですね!!
凄い偶然😳
力強い吠え方です😍","2020-08-27 14:14 +0000","40.0","3.0","0.075","0.0","0.0","2.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1298963869201600512","https://twitter.com/haruchannna/status/1298963869201600512","みるくの平日ナイトルーティン https://t.co/fcWEpzgAXg @YouTubeより 
久しぶりの投稿です♪
是非遊びに来てくださ","2020-08-27 12:41 +0000","707.0","23.0","0.03253182461103253","1.0","0.0","10.0","6.0","4.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1298959473206206464","https://twitter.com/haruchannna/status/1298959473206206464","@pinoyama8411 可愛すぎます😂","2020-08-27 12:24 +0000","41.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1298959376602951680","https://twitter.com/haruchannna/status/1298959376602951680","@63SW9LLccV2iNhz 守ってくれてるのであれば嬉しいですね😍","2020-08-27 12:23 +0000","19.0","1.0","0.05263157894736842","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1298959268360536065","https://twitter.com/haruchannna/status/1298959268360536065","@pooh715maru217 ありがとうございます😍","2020-08-27 12:23 +0000","42.0","1.0","0.023809523809523808","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1298959267001556992","https://twitter.com/haruchannna/status/1298959267001556992","@dogparfait ありがとうございます🥰","2020-08-27 12:23 +0000","36.0","1.0","0.027777777777777776","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1298959265755848706","https://twitter.com/haruchannna/status/1298959265755848706","@MeMe13BeLL めちゃくちゃ触り心地いいです🥰
ありがとうございます💞","2020-08-27 12:23 +0000","37.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1298959262308110341","https://twitter.com/haruchannna/status/1298959262308110341","大好きお布団と戦うよ🤩 https://t.co/EjJTaVghRG","2020-08-27 12:23 +0000","2147.0","364.0","0.1695388914764788","0.0","1.0","229.0","28.0","0.0","0.0","53.0","0.0","0","0","0","0","0","565","53","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1298661770962165760","https://twitter.com/haruchannna/status/1298661770962165760","やっぱりここが好き https://t.co/KNm0DXJwYi","2020-08-26 16:41 +0000","10589.0","1491.0","0.1408064973085277","22.0","1.0","715.0","104.0","5.0","0.0","186.0","0.0","0","0","0","0","0","2094","458","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1298479848684261376","https://twitter.com/haruchannna/status/1298479848684261376","@pinoyama8411 ありがとうございます🥰","2020-08-26 04:38 +0000","117.0","2.0","0.017094017094017096","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
