"ツイートID","ツイートの固定リンク","ツイート本文","時間","インプレッション","エンゲージメント","エンゲージメント率","リツイート","返信","いいね","ユーザープロフィールクリック","URLクリック数","ハッシュタグクリック","詳細クリック","固定リンクのクリック数","アプリ表示","アプリインストール","フォローしている","ツイートをメール送信","ダイアル式電話","メディアの再生数","メディアのエンゲージメント数","プロモのインプレッション","プロモのエンゲージメント","プロモのエンゲージメント率","プロモのリツイート","プロモの返信","プロモのいいね","プロモのユーザープロフィールクリック","プロモのURLクリック数","プロモのハッシュタグクリック","プロモの詳細クリック","プロモの固定リンクのクリック数","プロモのアプリ表示","プロモのアプリインストール","プロモのフォローしている","プロモのツイートをメール送信","プロモのダイアル式電話","プロモのメディアの再生数","プロモのメディアのエンゲージメント数"
"1333352443430596609","https://twitter.com/haruchannna/status/1333352443430596609","行かないでー寂しいよ😞🐶 https://t.co/YcTP0mVbZG","2020-11-30 10:09 +0000","3011.0","559.0","0.18565260710727333","4.0","3.0","345.0","47.0","1.0","0.0","45.0","0.0","0","0","0","0","0","847","114","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1333028894161608704","https://twitter.com/haruchannna/status/1333028894161608704","ポン・デ・オシリ🍑 https://t.co/36vhLLHJxA","2020-11-29 12:43 +0000","5700.0","793.0","0.13912280701754387","13.0","3.0","486.0","74.0","7.0","0.0","95.0","0.0","0","0","0","0","0","1514","115","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1333028439276675072","https://twitter.com/haruchannna/status/1333028439276675072","たしかにポンデライオンみたい笑笑
秀逸コメありがとうございます😊 https://t.co/rZAFElhCFL","2020-11-29 12:42 +0000","985.0","16.0","0.016243654822335026","0.0","0.0","11.0","5.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1332680493083422720","https://twitter.com/haruchannna/status/1332680493083422720","入っちゃった🐶 https://t.co/szdynjVLp4","2020-11-28 13:39 +0000","2240.0","368.0","0.16428571428571428","5.0","2.0","263.0","23.0","0.0","0.0","24.0","0.0","0","0","0","0","0","618","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1331934763800694785","https://twitter.com/haruchannna/status/1331934763800694785","膝の上でテレビを見てるよ📺 https://t.co/hWP1htKJiC","2020-11-26 12:16 +0000","2157.0","365.0","0.1692165044042652","1.0","0.0","252.0","34.0","0.0","0.0","36.0","0.0","0","0","0","0","0","501","42","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1331559192767778817","https://twitter.com/haruchannna/status/1331559192767778817","遠くから発見😳
毎日仕事帰りに癒されます🥰 https://t.co/2KD2swDGLM","2020-11-25 11:23 +0000","2107.0","389.0","0.18462268628381584","0.0","2.0","217.0","43.0","0.0","0.0","58.0","0.0","0","0","0","0","0","603","69","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1331053771300823040","https://twitter.com/haruchannna/status/1331053771300823040","すごい格好で寝てた🐱💤 https://t.co/EAgvNdGssx","2020-11-24 01:55 +0000","1376.0","359.0","0.2609011627906977","1.0","0.0","135.0","18.0","0.0","0.0","9.0","0.0","0","0","0","0","0","196","196","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1330747151362625536","https://twitter.com/haruchannna/status/1330747151362625536","僕は早く散歩に行きたいんだ!

という目です⤵︎⤵︎⤵︎ https://t.co/lzt90Xu4g9","2020-11-23 05:36 +0000","2370.0","406.0","0.17130801687763714","1.0","0.0","250.0","16.0","1.0","0.0","23.0","0.0","0","0","0","0","0","115","115","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1330420832837853184","https://twitter.com/haruchannna/status/1330420832837853184","@B1Dzf0Z7nngk7Mm 🥰","2020-11-22 08:00 +0000","18.0","2.0","0.1111111111111111","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1330416063847100416","https://twitter.com/haruchannna/status/1330416063847100416","寒いですねぇ❄️ https://t.co/HlHLP1RaON","2020-11-22 07:41 +0000","2749.0","421.0","0.15314659876318662","2.0","2.0","282.0","49.0","0.0","0.0","36.0","0.0","0","0","0","0","0","629","50","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1330340100782231552","https://twitter.com/haruchannna/status/1330340100782231552","@uHJk9jEmGM1Da2x 完全なるぬいぐるみ化です😂","2020-11-22 02:39 +0000","33.0","1.0","0.030303030303030304","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1329983456596488195","https://twitter.com/haruchannna/status/1329983456596488195","@xtrSy2CC5y4flrZ 足がだんだん開いてきます😂","2020-11-21 03:02 +0000","22.0","1.0","0.045454545454545456","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
