"ツイートID","ツイートの固定リンク","ツイート本文","時間","インプレッション","エンゲージメント","エンゲージメント率","リツイート","返信","いいね","ユーザープロフィールクリック","URLクリック数","ハッシュタグクリック","詳細クリック","固定リンクのクリック数","アプリ表示","アプリインストール","フォローしている","ツイートをメール送信","ダイアル式電話","メディアの再生数","メディアのエンゲージメント数","プロモのインプレッション","プロモのエンゲージメント","プロモのエンゲージメント率","プロモのリツイート","プロモの返信","プロモのいいね","プロモのユーザープロフィールクリック","プロモのURLクリック数","プロモのハッシュタグクリック","プロモの詳細クリック","プロモの固定リンクのクリック数","プロモのアプリ表示","プロモのアプリインストール","プロモのフォローしている","プロモのツイートをメール送信","プロモのダイアル式電話","プロモのメディアの再生数","プロモのメディアのエンゲージメント数"
"1319565897447559169","https://twitter.com/haruchannna/status/1319565897447559169","この時間が1番の癒し✨ https://t.co/kDOB2ecukG","2020-10-23 09:06 +0000","2918.0","347.0","0.11891706648389308","1.0","2.0","231.0","29.0","1.0","0.0","35.0","0.0","0","0","0","0","0","425","48","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1318867559987310592","https://twitter.com/haruchannna/status/1318867559987310592","今日のお気に入り https://t.co/tBBndTMIdm","2020-10-21 10:51 +0000","1908.0","356.0","0.18658280922431866","1.0","0.0","244.0","38.0","2.0","0.0","28.0","0.0","0","0","0","0","0","420","43","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1318822802359603202","https://twitter.com/haruchannna/status/1318822802359603202","眠い🥱 https://t.co/UBopzyj2eA","2020-10-21 07:53 +0000","1743.0","340.0","0.19506597819850832","1.0","2.0","233.0","25.0","1.0","0.0","29.0","0.0","0","0","0","0","0","365","49","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1318474162457911296","https://twitter.com/haruchannna/status/1318474162457911296","Google Lensによれば、みるくはビジョンフリーゼやマルチーズっぽいトイプードルのようです🐶

みんなもぜひやってみてくださーい😊
#GoogleLens
#わんこ
#ペット https://t.co/Gl3OdPT0nr","2020-10-20 08:48 +0000","1510.0","265.0","0.17549668874172186","1.0","0.0","89.0","30.0","0.0","23.0","10.0","0.0","0","0","1","0","0","111","111","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1318202378647040000","https://twitter.com/haruchannna/status/1318202378647040000","お気に入りのブランケットに鼻を突っ込むのにハマっております https://t.co/JWK2HzvVaG","2020-10-19 14:48 +0000","19371.0","2526.0","0.13040111506891747","59.0","13.0","1205.0","222.0","21.0","0.0","448.0","0.0","0","0","0","0","0","4675","558","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1318201219555287042","https://twitter.com/haruchannna/status/1318201219555287042","@ue260227 ありがとうございます😊","2020-10-19 14:43 +0000","57.0","2.0","0.03508771929824561","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1318080676558589953","https://twitter.com/haruchannna/status/1318080676558589953","@ue260227 知らない人達に囲まれて寂しかったのか、布団を噛んで自分を落ち着けようとしてます😭","2020-10-19 06:44 +0000","91.0","3.0","0.03296703296703297","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1318072611578937344","https://twitter.com/haruchannna/status/1318072611578937344","カットしました✂️
足先短め🐶 https://t.co/pqDbMUHuGV","2020-10-19 06:12 +0000","4455.0","599.0","0.13445566778900112","7.0","5.0","416.0","51.0","4.0","0.0","49.0","0.0","0","0","0","0","0","1091","67","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1317868973971501056","https://twitter.com/haruchannna/status/1317868973971501056","@IamI_hasucocoro ありがとうございます🥰
参考にさせて頂きます💞","2020-10-18 16:43 +0000","47.0","1.0","0.02127659574468085","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1317323809804873729","https://twitter.com/haruchannna/status/1317323809804873729","@IamI_hasucocoro お座りは単独で出来ます!
なるほどですね!!
威厳を持って指示してみます😂
アドバイスありがとうございます🥰","2020-10-17 04:37 +0000","68.0","2.0","0.029411764705882353","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1317238821134630912","https://twitter.com/haruchannna/status/1317238821134630912","@IamI_hasucocoro なかなか難しいです😂","2020-10-16 22:59 +0000","54.0","3.0","0.05555555555555555","0.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1315545647253053440","https://twitter.com/haruchannna/status/1315545647253053440","最近「ふせ」を覚えてきました！
次は「ふせ」から「おすわり」に戻るのを覚えさせたい笑笑😆 https://t.co/voj0zqlxet","2020-10-12 06:51 +0000","3699.0","559.0","0.15112192484455259","3.0","4.0","326.0","44.0","4.0","0.0","98.0","0.0","0","0","0","0","0","949","80","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1315301540249235456","https://twitter.com/haruchannna/status/1315301540249235456","@kimama_yasei そうなんです！もうすぐ萎れるので今のうちです😊","2020-10-11 14:41 +0000","35.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1315237358711631872","https://twitter.com/haruchannna/status/1315237358711631872","@TAGO88952994 わかります！わんちゃんは表情が出るから可愛いんですよね😊","2020-10-11 10:26 +0000","61.0","1.0","0.01639344262295082","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1315202970724700168","https://twitter.com/haruchannna/status/1315202970724700168","リクエスト頂いたので、昨日のひまわり畑の写真をアップしました！

ももちゃんさん、ありがとうございます😊

あれだけ頑張ったけど、ほとんど同じような写真しか撮れてませんでした😭 https://t.co/NJitNoVie7 https://t.co/d3SQh1lzcc","2020-10-11 08:09 +0000","2678.0","390.0","0.14563106796116504","2.0","2.0","102.0","16.0","3.0","0.0","40.0","0.0","0","0","0","0","0","225","225","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1315201653956517889","https://twitter.com/haruchannna/status/1315201653956517889","@tibinotomoko 撮影裏はだいたいいつもこんな感じです笑😆","2020-10-11 08:04 +0000","52.0","2.0","0.038461538461538464","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1315201505566232576","https://twitter.com/haruchannna/status/1315201505566232576","@kaoko78013868 銀之助くん、よろしくお願いします☺️

お褒めの言葉ありがとうございます😊
みるくはちょっと困り顔でしたが、、笑笑","2020-10-11 08:04 +0000","199.0","4.0","0.020100502512562814","0.0","1.0","2.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1315201069799014401","https://twitter.com/haruchannna/status/1315201069799014401","@santemafi 気付いたら腕がプルプルしてました笑笑😆","2020-10-11 08:02 +0000","41.0","2.0","0.04878048780487805","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1315200825468223488","https://twitter.com/haruchannna/status/1315200825468223488","@Shinji_0906 @Shuka0821 いえ、これは福岡の朝倉で撮影しました😊
静岡は綺麗なひまわり畑があるんですね！行ってみたい😆","2020-10-11 08:01 +0000","143.0","3.0","0.02097902097902098","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1315200509658099715","https://twitter.com/haruchannna/status/1315200509658099715","@F8zlW52vUAlpPGo はじめまして！そうです、バサロの前😆","2020-10-11 08:00 +0000","72.0","5.0","0.06944444444444445","0.0","1.0","2.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1315200294104358912","https://twitter.com/haruchannna/status/1315200294104358912","@hanakajitsu001 ありがとうございます😊
そう言って頂けると頑張った甲斐があります^_^笑笑","2020-10-11 07:59 +0000","53.0","3.0","0.05660377358490566","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1315200151758073858","https://twitter.com/haruchannna/status/1315200151758073858","@oEk4rX2qaIjfldR リクエストありがとうございます😊
あれだけ頑張って、このツイートの一個前の写真が一番綺麗なんですが、一応アップしますね^_^笑","2020-10-11 07:58 +0000","313.0","26.0","0.08306709265175719","0.0","0.0","2.0","24.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1315199523648532480","https://twitter.com/haruchannna/status/1315199523648532480","みるくはワンコと仲良く出来ないんです、人にはすごく懐くんですが、、。

わんちゃん達と仲良くできる良い方法ってないのかなぁ😥 https://t.co/332FLnksVb","2020-10-11 07:56 +0000","3475.0","557.0","0.16028776978417267","3.0","1.0","261.0","62.0","7.0","0.0","106.0","0.0","0","0","0","0","0","927","117","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1314964756181127169","https://twitter.com/haruchannna/status/1314964756181127169","@fluffy_tweet 可愛い😍","2020-10-10 16:23 +0000","56.0","2.0","0.03571428571428571","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1314964573607268352","https://twitter.com/haruchannna/status/1314964573607268352","@AP73mTFPfDtI0lX そうなんですよ😊もう寒くなってきたのにまだ頑張ってます😆","2020-10-10 16:22 +0000","79.0","1.0","0.012658227848101266","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1314963683856928768","https://twitter.com/haruchannna/status/1314963683856928768","たしかに😆
気付いたら頑張ってて息が上がっちゃってます笑笑 https://t.co/VVw332bNU2","2020-10-10 16:19 +0000","2162.0","27.0","0.012488436632747455","1.0","0.0","16.0","5.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1314963491082498048","https://twitter.com/haruchannna/status/1314963491082498048","幸せと幸福のプレゼント、、、素敵です😊
楽しかった思い出は出来るだけそのまま写真に残したいです😆 https://t.co/KX6AVKleqv","2020-10-10 16:18 +0000","2004.0","33.0","0.016467065868263474","0.0","0.0","17.0","8.0","0.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1314929549239439360","https://twitter.com/haruchannna/status/1314929549239439360","@TAGO88952994 同じことやっちゃいますか？仲間ですね✨","2020-10-10 14:03 +0000","592.0","12.0","0.02027027027027027","0.0","1.0","2.0","8.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1314929456121704449","https://twitter.com/haruchannna/status/1314929456121704449","@vwpImOtkuWyepH4 みなさんわかって頂けてたら親近感湧きますね😊
ワンコ達からすると迷惑なのかな〜😣","2020-10-10 14:03 +0000","721.0","9.0","0.012482662968099861","0.0","0.0","3.0","6.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1314928929463959552","https://twitter.com/haruchannna/status/1314928929463959552","@my963 なりますね😂
みるくを映えさせるのも大変です笑","2020-10-10 14:01 +0000","385.0","7.0","0.01818181818181818","0.0","0.0","2.0","5.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1314928775931416578","https://twitter.com/haruchannna/status/1314928775931416578","@Deuxfraises ありがとうございます😊","2020-10-10 14:00 +0000","142.0","2.0","0.014084507042253521","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1314928696248082432","https://twitter.com/haruchannna/status/1314928696248082432","@itsumo_channel 気付いたら頑張っちゃってますよね笑😊","2020-10-10 14:00 +0000","182.0","2.0","0.01098901098901099","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1314928611929980928","https://twitter.com/haruchannna/status/1314928611929980928","@8beeOpoo ほっこりさせられたなんて😆
光栄です！","2020-10-10 13:59 +0000","251.0","3.0","0.01195219123505976","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1314928489041022979","https://twitter.com/haruchannna/status/1314928489041022979","@liffyMC リーフィーさんも同じですか😆
仲間ですね✨","2020-10-10 13:59 +0000","186.0","2.0","0.010752688172043012","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1314928287471169536","https://twitter.com/haruchannna/status/1314928287471169536","@DogInFamily0902 いえいえ、そんな😆
完全に我流です笑","2020-10-10 13:58 +0000","316.0","4.0","0.012658227848101266","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1314928127282311168","https://twitter.com/haruchannna/status/1314928127282311168","@jottyan そうなんですよ〜笑
必死です😆","2020-10-10 13:57 +0000","677.0","11.0","0.01624815361890694","0.0","1.0","2.0","5.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1314928036228153344","https://twitter.com/haruchannna/status/1314928036228153344","@80yuzumama5580 なります😆笑
みんなで協力して、気づいたら全力を尽くしてます笑","2020-10-10 13:57 +0000","298.0","1.0","0.003355704697986577","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1314864988163457025","https://twitter.com/haruchannna/status/1314864988163457025","インスタ映え頑張る姿必死すぎw https://t.co/i6qAZ2KRMj","2020-10-10 09:46 +0000","54139.0","13394.0","0.24740021056909067","66.0","22.0","1554.0","1356.0","65.0","0.0","2695.0","0.0","0","0","0","0","0","7636","7636","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1314847807098904576","https://twitter.com/haruchannna/status/1314847807098904576","@tibinotomoko 仕事からの疲れがぶっ飛びます😳","2020-10-10 08:38 +0000","48.0","1.0","0.020833333333333332","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1314847183137468416","https://twitter.com/haruchannna/status/1314847183137468416","@fluffy_tweet 速いですね🤣","2020-10-10 08:36 +0000","45.0","2.0","0.044444444444444446","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1314847112765427714","https://twitter.com/haruchannna/status/1314847112765427714","@hitomin_rabi 嬉しくてたまらない🥺💞です🥺","2020-10-10 08:35 +0000","45.0","3.0","0.06666666666666667","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1314846909580759041","https://twitter.com/haruchannna/status/1314846909580759041","今日はひまわり畑に行きました🌼🌼
弟くんがしっかりみるくを持ってくれてるww
#写真の裏側 #必死 https://t.co/YA4oYDqZtC","2020-10-10 08:35 +0000","6177.0","1429.0","0.23134207544115265","6.0","2.0","397.0","58.0","4.0","2.0","135.0","0.0","0","0","0","0","0","825","825","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1314731621451325442","https://twitter.com/haruchannna/status/1314731621451325442","またまたお迎えダッシュしてきてくれた🥺😍 https://t.co/SQYc2DGMXc","2020-10-10 00:56 +0000","6038.0","976.0","0.16164292812189468","13.0","5.0","539.0","50.0","4.0","0.0","136.0","0.0","0","0","0","0","0","1523","229","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1314473958566096898","https://twitter.com/haruchannna/status/1314473958566096898","@hitomin_rabi たしかにそうですね。。。おもちゃによってはガリガリ削ってたべちゃうようなのもあったりするので、私もおもちゃ選びは難しいと思います。😣","2020-10-09 07:53 +0000","25.0","1.0","0.04","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1314364369862496256","https://twitter.com/haruchannna/status/1314364369862496256","@hitomin_rabi 重いですね😥
みるくはドーナツくわえきれずに紐のところばっかりで遊んでますw
クリスマスプレゼントとは!!
いいですね🥰
その手があった!ww","2020-10-09 00:37 +0000","40.0","3.0","0.075","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1314172711929737223","https://twitter.com/haruchannna/status/1314172711929737223","わんこの雑誌「犬の気持ち」に付録でおもちゃがついてました😆

ミスドのフレンチクルーラーみたいなやつは硬いゴム製で、なかなか頑丈そう😙

お気に入りの一つになったようです🐶 https://t.co/AObWvhlLPN","2020-10-08 11:56 +0000","3171.0","389.0","0.12267423525701672","6.0","2.0","201.0","30.0","0.0","0.0","56.0","0.0","0","0","0","0","0","739","94","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
